Game_ID,Device_ID,Date_ID,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,User_Rating,Daily_Active_Users,Weekly_Active_Users,Monthly_Active_Users,Downloads,Device_Type,Year,Name,Genre,Age,Age_Group,Price_Category,Targated_Audience,
G8327,DV002,DT033,0.13,0.03,0,0.01,0.17,3.243174594,16169,12112,41740,225675,PC,2012,Transformers: Prime,Action,17,15-30,Standard,Not Rated,
G8328,DV002,DT026,0.12,0.05,0,0,0.17,4.185438658,3803,29840,16583,273647,PC,2005,Batman Begins,Action,57,46-60,Premium,Teen,
G8329,DV002,DT035,0.09,0.07,0,0.02,0.17,3.445033082,16887,10194,51111,765385,PC,2014,Transformer: Rise of the Dark Spark,Action,16,15-30,Standard,Teen,
G8330,DV001,DT020,0.09,0.06,0,0.01,0.17,2.908014731,19894,16407,45454,804530,Console,1999,Glover,Platform,36,31-45,Budget,,
G8331,DV006,DT025,0.12,0.05,0,0,0.17,3.883955504,16545,18082,56502,972704,UNKNOWN,2004,Dragon Ball GT: Game Boy Advance Video Volume 1,Misc,20,15-30,Premium,Matured(17+),
G8332,DV005,DT029,0.16,0,0,0.01,0.17,2.305772351,16889,24311,50314,343113,Mobile,2008,Luxor 3,Puzzle,21,15-30,Free,Everyone,
G8333,DV005,DT029,0.16,0,0,0.01,0.17,2.547720451,9044,13133,17776,828301,Mobile,2008,Bratz Kidz,Misc,40,31-45,Standard,,
G8334,DV004,DT030,0.14,0.02,0,0.01,0.17,4.433559554,14415,25107,11502,844539,,2009,Fairytale Fights,Action,42,31-45,Standard,Teen,
G8335,DV001,DT040,0.08,0.07,0,0.02,0.17,4.924111803,7015,6826,36579,963705,Console,,James Cameron's Dark Angel,Action,45,31-45,Budget,Matured(17+),
G8336,DV005,DT031,0.07,0.09,0,0.02,0.17,3.046011485,19129,10806,18599,982762,Mobile,2010,MotoGP 09/10,Racing,15,15-30, ,Matured(17+),
G8337,DV004,DT025,0,0,0.17,0,0.17,2.93849896,16377,29569,30437,253766,,2004,Mahjong Fight Club,Misc,45,31-45,Standard,Not Rated,
G8338,DV005,DT020,0.14,0.03,0,0,0.17,2.877311943,3811,28435,44521,263974,Mobile,1999,World Driver Championship,Racing,34,31-45,Budget,Everyone,
G8339,DV002,DT020,0.05,0.01,0.11,0,0.17,1.786233132,2536,26360,54101,432055,PC,1999,Bomberman 64: The Second Attack!,,27,15-30,Standard,Everyone,
G8340,DV005,DT021,0.12,0.05,0,0,0.17,4.343686445,17837,16684,35084,583365,Mobile,2000,Turok 3: Shadow of Oblivion,,39,31-45,Standard,Not Rated,
G8341,DV003,DT024,0.13,0.04,0,0.01,0.17,3.411819164,15361,24970,30088,687259,Handheld,2003,Spawn: Armageddon,Action,24,15-30,Budget,Not Rated,
G8342,DV001,DT025,0.12,0.05,0,0,0.17,3.62855647,17496,23926,41262,145063,Console,2004,Codename: Kids Next Door: Game Boy Advance Video Volume 1,Misc,,15-30,Premium,Not Rated,
G8343,DV005,DT029,0.14,0.01,0,0.01,0,3.752434762,1831,26890,19200,157041,Mobile,2008,Zoo Hospital,Simulation,39,31-45, ,Not Rated,
G8344,DV002,DT025,0.12,0.05,0,0,0.17,4.896208901,15526,22991,22942,466540,PC,2004,Pokémon Beach Blank-out Blastoise / Go West Young Meowth Game Boy Advance Video,Misc,18,15-30,Budget,Everyone,
G8345,DV002,DT033,0.06,0.03,0.06,0.02,0.17,3.915961732,16733,20120,15358,763666,PC,2012,Time and Eternity,,18,15-30,Standard,,
G8346,DV003,DT030,0.08,0.06,0,0.02,0.17,1.596070828,6020,20272,35458,995300,Handheld,2009,Major League Baseball 2K9,Sports,35,31-45,Budget,Teen,
G8347,DV001,DT031,0,0,0.17,0,0.17,1.096082622,17618,17904,50715,644239,Console,2010,Gundam Assault Survive,Action,49,46-60, ,Teen,
G8348,DV003,DT029,0.08,0.06,0,0.02,0.17,1.278925335,15464,17584,25332,929062,Handheld,2008,Disney TH!NK Fast: The Ultimate Trivia Showdown,Misc,58,46-60,Standard,Not Rated,
G8349,DV003,DT028,0,0,0.17,0,0.17,4.338247185,13502,15061,10725,210459,Handheld,2007,Fate/Stay Night [Réalta Nua],Adventure,44,31-45,Budget,Matured(17+),
G8350,DV002,DT025,0.12,0.04,0,0,0.17,3.068002099,13551,17730,25779,298702,PC,2004,Disney's Home on the Range,Action,29,15-30,Free,Matured(17+),
G8351,DV003,DT026,0.02,0.12,0,0.03,0.17,2.207248431,18547,28154,38233,900819,Handheld,2005,Sid Meier's Civilization IV,Strategy,,31-45,Standard,Teen,
G8352,DV002,DT034,0,0,0.17,0,0.17,1.280222477,9421,27222,33883,840618,PC,2013,Jikkyou Powerful Pro Yakyuu 2013,Sports,21,15-30,Standard,Not Rated,
G8353,DV002,DT016,0.02,0.02,0.12,0.01,0.17,4.429755409,4741,11044,43792,864326,PC,1995,Space Griffon VF-9,Role-Playing,20,15-30,Standard,Matured(17+),
G8354,DV001,DT031,0.16,0,0,0.01,0.17,2.338017021,16845,9739,19965,291587,Console,2010,Family Feud Decades,Misc,30,15-30, ,Not Rated,
G8355,DV003,DT036,0.1,0.04,0,0.03,0.17,1.681490326,13989,16215,47054,161730,Handheld,2015,NBA Live 16,,22,15-30,Standard,Everyone,
G8356,DV003,DT031,0.11,0.04,0,0.01,0.17,1.942089469,13336,29287,35191,197604,Handheld,2010,CSI: Fatal Conspiracy,Adventure,46,46-60,Budget,Not Rated,
G8357,DV004,DT031,0.16,0,0,0.01,0.17,3.573835713,6425,23441,39656,257446,,2010,Solitaire Overload Plus,Misc,44,31-45,Budget,Matured(17+),
G8358,DV005,DT027,0,0,0.17,0,0.17,1.490487044,14068,17291,13024,5626,Mobile,2006,.hack//G.U. Vol.1//Rebirth,,18,15-30,Premium,Everyone,
G8359,DV001,DT025,0,0,0.16,0,0.17,2.851282975,15344,20247,38978,964616,Console,2004,Gyakuten Saiban 3,Adventure,15,15-30, ,Matured(17+),
G8360,DV001,DT029,0.16,0,0,0.01,0.17,2.80127824,4716,22336,47264,434191,Console,2008,Tak: Mojo Mistake,Action,57,46-60,Budget,,
G8361,DV003,DT022,0.05,0.04,0.06,0.01,0.17,3.145420162,5090,8268,17965,238223,Handheld,2001,Gallop Racer 2001,Sports,41,31-45,Free,Matured(17+),
G8362,DV004,DT021,0.09,0.06,0,0.01,0.17,4.000923178,4732,19899,58936,449822,,2000,Nightmare Creatures II,Action,25,15-30,Standard,Matured(17+),
G8363,DV002,DT030,0.1,0.06,0,0.02,0.17,4.331653152,13728,6133,41031,925654,PC,2009,Marble Saga: Kororinpa,Puzzle,19,15-30,Standard,Everyone,
G8364,DV001,DT028,0.14,0,0,0.01,0.17,3.776680646,6492,7919,21042,695122,Console,2007,Fuzion Frenzy 2,Misc,22,15-30,Budget,Everyone,
G8365,DV001,DT025,0.08,0.06,0,0.02,0.17,2.644572318,3437,12050,13086,16702,Console,2004,Catwoman,Action,27,15-30,Budget,,
G8366,DV003,DT030,0.12,0.03,0,0.01,0.17,1.519391689,19353,20638,49251,519472,Handheld,2009,Monsters vs. Aliens,Action,47,46-60,Standard,,
G8367,DV002,DT033,0.16,0,0,0.01,0.17,1.48652763,6503,20614,31021,499678,PC,2012,Country Dance: All Stars,Action,35,31-45,Standard,Not Rated,
G8368,DV002,DT028,0.08,0.06,0,0.02,0.17,2.831918696,10527,9252,52940,531228,PC,2007,Garfield: Lasagna World Tour,Action,20,15-30,Premium,,
G8369,DV006,DT025,0.12,0.04,0,0,0.17,3.232817776,7540,21150,50474,596219,UNKNOWN,2004,Teenage Mutant Ninja Turtles: Game Boy Advance Video Volume 1,Misc,,15-30, ,,
G8370,DV001,DT034,0.08,0.07,0,0.02,0.17,3.923067776,15881,23151,58388,467295,Console,2013,Disney's Planes,Simulation,16,15-30,Premium,Matured(17+),
G8371,DV002,DT028,0.11,0.02,0.03,0.01,0.17,1.517095418,15393,7904,43052,464125,PC,2007,Bomberman Land,Misc,27,15-30,Standard,Matured(17+),
G8372,DV003,DT017,0,0,0.17,0,0.17,2.220918253,19338,17258,41199,139923,Handheld,1996,Bomberman B-Daman,Shooter,20,15-30,Premium,Matured(17+),
G8373,DV003,DT025,0.08,0.06,0,0.02,0.17,1.475006711,6055,26833,56809,918064,Handheld,2004,Terminator 3: The Redemption,,,31-45,Premium,Everyone,
G8374,DV003,DT021,0.09,0.06,0,0.01,0.17,2.461267287,5247,13002,58168,590145,Handheld,2000,World Destruction League: Thunder Tanks,Action,24,15-30,Premium,Everyone,
G8375,DV001,DT026,0.04,0.03,0.09,0.01,0.17,2.698187271,12316,12873,56814,114353,Console,2005,Beat Down: Fists of Vengeance,Action,28,15-30,Standard,,
G8376,DV001,DT017,0.09,0.06,0,0.01,0.17,1.959426076,12958,11057,55349,416283,Console,1996,Reloaded,Action,58,46-60,Standard,Teen,
G8377,DV005,DT040,0,0,0.17,0,0.17,4.349929765,11603,25217,40301,420050,Mobile,,Sword of the Samurai,Fighting,16,15-30, ,Not Rated,
G8378,DV005,DT036,0,0,0.03,0.02,0.17,3.666580129,19016,7586,10728,210743,Mobile,2015,MotoGP 15,,41,31-45,Premium,Not Rated,
G8379,DV005,DT026,0.13,0.03,0,0,0.17,1.234664349,11373,10284,32275,448642,Mobile,2005,SSX On Tour,Sports,16,15-30,Standard,Teen,
G8380,DV005,DT028,0.15,0,0,0.01,0.17,2.090015427,16226,10827,39880,925266,Mobile,2007,Hot Wheels: Beat That!,Racing,25,15-30,Budget,Not Rated,
G8381,DV001,DT030,0.11,0.05,0,0.01,0.17,1.102276308,16646,16001,29810,243331,Console,2009,G-Force,Action,28,15-30,Premium,Matured(17+),
G8382,DV001,DT024,0.12,0.04,0,0,0.17,2.038921917,5237,19996,54728,830012,Console,2003,James Bond 007: Everything or Nothing,Shooter,16,15-30,Standard,Everyone,
G8383,DV001,DT028,0,0,0.17,0,0.17,4.011045632,8125,20827,56861,769426,Console,2007,Naruto Shippuden: Ultimate Ninja 5,Fighting,18,15-30,Standard,Matured(17+),
G8384,DV004,DT023,0.13,0.03,0,0,0.17,3.550620995,4360,28981,10892,146272,,2002,Shrek Extra Large,Platform,52,46-60, ,Not Rated,
G8385,DV002,DT019,0,0,0.16,0.01,0.17,1.080760343,3499,21382,50125,693420,PC,1998,Final Fantasy V,Role-Playing,24,15-30,Free,Everyone,
G8386,DV005,DT025,0.08,0.06,0,0.02,0.17,4.653723785,17003,16494,23666,952741,Mobile,2004,World Tour Soccer 2006,Sports,19,15-30,Budget,Matured(17+),
G8387,DV002,DT023,0.13,0.04,0,0.01,0.17,3.30094499,10317,11111,30393,503931,PC,2002,Gunvalkyrie,Shooter,35,31-45,Standard,Not Rated,
G8388,DV003,DT022,0.09,0.06,0,0.01,0.17,1.592088899,5900,8361,36838,194110,Handheld,2001,NickToons: Racing,Racing,35,31-45,Standard,Everyone,
G8389,DV002,DT017,0.09,0.06,0,0.01,0.17,3.047767866,12635,19552,33157,687354,PC,1996,VR Golf '97,Sports,52,46-60,Premium,Everyone,
G8390,DV001,DT032,0.13,0.03,0,0.01,0.17,1.926625054,8793,16544,22372,799742,Console,2011,Michael Jackson: The Experience 3D,Misc,21,15-30,Budget,Matured(17+),
G8391,DV002,DT024,0.13,0.04,0,0.01,0.17,4.525419012,17189,11609,51986,12067,PC,2003,State of Emergency,Action,58,46-60,Budget,Not Rated,
G8392,DV003,DT036,0,0,0.17,0,0.17,2.606942679,12486,7494,19518,728053,Handheld,2015,Digimon Story: Cyber Sleuth,Role-Playing,36,31-45,Premium,Everyone,
G8393,DV002,DT016,0.09,0.06,0,0.01,0.17,2.504245838,7717,26142,25640,962713,PC,1995,Off-World Interceptor Extreme,Racing,42,31-45,Standard,,
G8394,DV005,DT031,0.15,0.01,0,0.01,0.17,3.82469034,19320,29431,14727,742543,Mobile,2010,Bakugan Battle Brawlers: Defenders of the Core,Action,28,15-30,Standard,Everyone,
G8395,DV005,DT023,0.07,0,0.02,0.02,0.17,3.011715801,14104,7877,37650,586014,Mobile,2002,Disney Golf,,54,46-60,Premium,Matured(17+),
G8396,DV004,DT029,0.08,0.06,0,0.02,0.17,3.843859094,12011,16691,50910,815372,,2008,The Naked Brothers Band: The Video Game,Misc,38,31-45,Premium,Teen,
G8397,DV002,DT027,0.02,0.02,0.12,0,0.17,3.255947463,4226,10706,17376,667928,PC,2006,Custom Robo Arena,Fighting,46,46-60,Standard,Not Rated,
G8398,DV001,DT019,0.02,0.01,0.12,0.01,0.17,1.121711797,9879,25828,51636,430537,Console,1998,Clock Tower II: The Struggle Within,Adventure,45,31-45,Budget,Not Rated,
G8399,DV005,DT021,0.09,0.06,0,0.01,0.17,2.517652346,1641,29279,47887,559334,Mobile,2000,Batman Beyond: Return of the Joker,Action,21,15-30,Free,Not Rated,
G8400,DV003,DT028,0.15,0,0,0.01,0.17,3.020376924,1110,21840,55666,378135,Handheld,2007,Surf's Up,Sports,18,15-30,Premium,Not Rated,
G8401,DV003,DT037,0,0,0.17,0,0.17,4.911413116,8119,13261,37380,526882,Handheld,2016,Jikkyou Powerful Pro Baseball 2016,Sports,17,15-30,Free,Matured(17+),
G8402,DV001,DT024,0.13,0.03,0,0,0.17,1.692552257,1174,23958,23394,940011,Console,2003,Mega Man Network Transmission,Platform,,31-45,Budget,Everyone,
G8403,DV003,DT030,0,0.16,0,0.01,0.17,2.401859977,9360,6066,32065,457465,Handheld,2009,I'm A Celebrity: Get Me Out of Here!,Misc,19,15-30,Standard,Everyone,
G8404,DV002,DT026,0.14,0.01,0,0.02,0.17,1.636398701,10184,16622,21954,630445,PC,2005,Pursuit Force,Racing,29,15-30,Free,Not Rated,
G8405,DV005,DT027,0,0,0.17,0,0.17,1.314183049,13329,14085,17685,713370,Mobile,2006,Densetsu no Stafi 4,Platform,,15-30,Standard,Teen,
G8406,DV004,DT029,0,0,0.17,0,0.17,3.536371689,10072,16122,13007,654737,,2008,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales),Role-Playing,17,15-30,Free,Everyone,
G8407,DV002,DT031,0.08,0.07,0,0.02,0.17,2.343296459,19689,25938,18549,107108,PC,2010,Naval Assault: The Killing Tide,Simulation,32,31-45,Standard,Not Rated,
G8408,DV002,DT017,0,0,0.16,0.01,0.17,4.452822017,7582,15979,25647,979917,PC,1996,Tokimeki Memorial: Private Collection,Misc,38,31-45,Standard,Not Rated,
G8409,DV004,DT021,0.08,0.06,0,0.02,0.17,4.362825787,7109,19111,38126,958796,,2000,RC Revenge Pro,Racing,35,31-45,Standard,Matured(17+),
G8410,DV004,DT037,0.06,0.04,0.05,0.02,0.17,1.800597638,13103,12522,23296,559513,,2016,Valkyria Chronicles,Role-Playing,30,15-30,Standard,Teen,
G8411,DV002,DT029,0.13,0.02,0,0.02,0.17,1.533362586,10279,6431,51760,178141,PC,2008,Hellboy: The Science of Evil,Action,57,46-60, ,Not Rated,
G8412,DV005,DT024,0,0.04,0,0.01,0.17,2.381378053,15386,22666,36798,786444,Mobile,2003,Backyard Wrestling: Don't Try This at Home,Fighting,16,15-30,Standard,Not Rated,
G8413,DV004,DT025,0.1,0.01,0.05,0.01,0.17,2.793594982,8772,27655,17961,992729,,2004,Zoo Keeper,Puzzle,27,15-30,Premium,Teen,
G8414,DV002,DT023,0.13,0.04,0,0.01,0.17,3.09758676,14322,15546,27269,890050,PC,2002,Gauntlet: Dark Legacy,Action,18,15-30,Budget,Teen,
G8415,DV002,DT036,0.05,0.07,0.02,0.02,0.17,3.536123975,14685,29166,36482,247055,PC,2015,Toukiden Kiwami,Action,18,15-30,Budget,Matured(17+),
G8416,DV005,DT024,0,0,0.17,0,0.17,3.448516413,18587,12120,11540,313761,Mobile,2003,Far East of Eden II: Manji Maru,,48,46-60,Premium,Everyone,
G8417,DV002,DT023,0.1,0.02,0.04,0,0,1.542972868,4596,8234,24935,563958,PC,2002,Lost Kingdoms,Role-Playing,,15-30,Premium,,
G8418,DV002,DT032,0,0.13,0,0.04,0,1.620104945,2588,14272,30028,287649,PC,2011,WRC 2: FIA World Rally Championship,Racing,30,15-30,Standard,Matured(17+),
G8419,DV003,DT030,0.13,0.03,0,0.01,0.17,1.701372433,10720,19981,52838,344008,Handheld,2009,Blood Bowl,Sports,18,15-30,Standard,Teen,
G8420,DV003,DT023,0.12,0.04,0,0,0.17,2.752187021,11351,26715,34607,66228,Handheld,2002,Matchbox Cross Town Heroes,Racing,0,15-30,Standard,Everyone,
G8421,DV001,DT023,0.12,0.04,0,0,0.17,4.86301399,16347,16560,52069,233472,Console,2002,Wolfenstein 3D,Shooter,28,15-30,Premium,Matured(17+),
G8422,DV003,DT017,0,0,0.17,0,0.17,1.37291986,15321,7151,51080,993451,Handheld,1996,Nobunaga no Yabou: Tenshoki,Strategy,15,15-30,Standard,Not Rated,
G8423,DV001,DT031,0.16,0,0,0.01,0.17,1.911274982,14520,12661,46656,503078,Console,2010,Learning to Spell,Misc,23,15-30,Standard,Not Rated,
G8424,DV005,DT028,0.15,0.01,0,0.01,0.17,3.356935594,4819,25443,29669,386977,Mobile,2007,Go,,,,,,
G8425,DV003,DT014,0,0,0.17,0,0.17,1.607543778,9556,29895,32445,847175,Handheld,1993,Super Power League,,42,31-45, ,Everyone,
G8426,DV006,DT030,0,0,0,0.02,0.17,1.367820964,1762,7790,39960,129026,UNKNOWN,2009,Easy Piano,Misc,,31-45,Standard,Teen,
G8427,DV003,DT017,0,0,0.17,0,0.17,2.277084537,2611,19843,30521,96999,Handheld,1996,Street Fighter Alpha 2,Fighting,44,31-45,Premium,Not Rated,
G8428,DV005,DT035,0,0,0.17,0,0.17,3.516688848,11490,28966,34483,276915,Mobile,2014,Dragon Quest X,Role-Playing,48,46-60,Budget,Not Rated,
G8429,DV004,DT036,0.08,0,0,0.01,0.17,3.298835177,4015,20533,34611,78590,,2015,Payday 2,Shooter,0,31-45, ,Not Rated,
G8430,DV001,DT027,0.12,0.04,0,0.01,0.17,1.819440449,15995,5963,36338,238705,Console,2006,25 to Life,,18,15-30,Budget,Not Rated,
G8431,DV005,DT035,0,0,0.17,0,0.17,2.604626611,4895,26188,18437,257985,Mobile,2014,Sumikko Gurashi: Koko ga Ochitsukundesu,Action,19,15-30,Budget,Teen,
G8432,DV002,DT036,0.15,0,0,0.02,0.17,3.353477324,11254,20603,19111,673854,PC,2015,NASCAR '15,Sports,26,15-30,Premium,Teen,
G8433,DV003,DT029,0.15,0.01,0,0.01,0.17,1.336833232,4692,26505,55149,643917,Handheld,2008,TransFormers Animated: The Game,Action,33,31-45, ,Everyone,
G8434,DV002,DT029,0.11,0.04,0,0.02,0.17,3.973165725,11045,18131,22416,141108,PC,2008,Fracture,Shooter,0,15-30, ,Matured(17+),
G8435,DV004,DT025,0.08,0.06,0,0.02,0.17,3.447360862,7312,29213,54370,194961,,2004,Sega Superstars,Misc,17,15-30,Standard,Everyone,
G8436,DV005,DT024,0.13,0.03,0,0,0.17,4.361646983,19120,15497,47145,554962,Mobile,2003,Midway Arcade Treasures,Misc,30,15-30,Premium,Teen,
G8437,DV003,DT025,0.12,0.04,0,0.01,0.17,3.981142629,3046,26001,34730,318685,Handheld,2004,Leisure Suit Larry: Magna Cum Laude,Adventure,22,15-30,Premium,Teen,
G8438,DV002,DT026,0.12,0.04,0,0,0.17,1.747673979,19227,18696,49169,3313,PC,2005,Mousetrap / Operation / Simon,Misc,27,15-30,Budget,Not Rated,
G8439,DV005,DT029,0.11,0.02,0.03,0.01,0.17,2.657151783,10957,26687,58328,411178,Mobile,2008,Klonoa,Platform,18,15-30,Standard,,
G8440,DV001,DT040,0.13,0,0,0.02,0.17,3.09603597,17110,16667,47458,810269,Console,,Splatterhouse,Action,28,15-30,Budget,,
G8441,DV003,DT029,0.08,0.06,0,0.02,0.17,3.918404223,11461,11993,31015,150035,Handheld,2008,NBA 09: The Inside,Sports,23,15-30,Budget,Matured(17+),
G8442,DV002,DT026,0.14,0.01,0,0.01,0.17,1.351886734,1118,14023,41657,644918,PC,2005,Spyro: Shadow Legacy,Action,,15-30,Standard,Matured(17+),
G8443,DV001,DT018,0,0,0.17,0,0.17,1.66349932,15622,11733,10442,269983,Console,1997,Resident Evil,Action,21,15-30,Budget,Matured(17+),
G8444,DV002,DT035,0.08,0.07,0,0.02,0.17,4.730120421,12819,8782,50493,417387,PC,2014,Wildstar,Role-Playing,23,15-30,Standard,Matured(17+),
G8445,DV003,DT037,0,0,0.17,0,0.17,4.747721714,5038,29281,53532,564454,Handheld,2016,Dragon Ball: Fusions,,18,15-30,Budget,Everyone,
G8446,DV002,DT031,0.12,0.04,0,0.01,0.17,3.169562333,9064,7424,37278,252464,PC,2010,Apache: Air Assault,,17,15-30,Standard,Everyone,
G8447,DV003,DT028,0,0,0.17,0,0.17,2.194411099,4828,13469,33271,742991,Handheld,2007,TOEIC Test Training DS,Misc,25,15-30, ,Not Rated,
G8448,DV005,DT035,0,0,0.17,0,0.17,3.982706698,3729,9577,23269,796627,Mobile,2014,Jikkyou Powerful Pro Yakyuu 2014,Sports,39,31-45,Standard,Not Rated,
G8449,DV003,DT036,0.07,0,0.08,0.02,0,4.822505103,2333,9638,25946,367142,Handheld,2015,Senran Kagura: Estival Versus,Action,20,15-30,Budget,Everyone,
G8450,DV004,DT018,0,0,0.17,0,0.17,1.046805338,6143,25111,53289,816418,,1997,Itoi Shigesato no Bass Tsuri No. 1,Sports,16,15-30,Standard,Matured(17+),
G8451,DV003,DT023,0.01,0,0.15,0,0.17,4.802786596,17619,7372,55433,342921,Handheld,2002,Cubivore: Survival of the Fittest,Adventure,35,31-45,Free,Everyone,
G8452,DV005,DT033,0,0.13,0,0.03,0.17,2.681050795,2975,28367,57532,847619,Mobile,2012,The Sims 3: Seasons,,34,31-45,Free,Not Rated,
G8453,DV003,DT033,0.11,0.02,0.02,0.01,0.17,2.15873718,9736,12691,17393,834886,Handheld,2012,Anarchy Reigns,Action,37,31-45,Premium,Everyone,
G8454,DV003,DT025,0,0.04,0,0.01,0.17,4.754901743,6793,23385,26006,602799,Handheld,2004,FlatOut,Racing,27,15-30,Budget,Teen,
G8455,DV003,DT036,0.04,0.04,0.08,0.01,0.17,4.572563715,12701,8432,25408,299871,Handheld,2015,Project X Zone 2: Brave New World,Role-Playing,28,15-30,Standard,Everyone,
G8456,DV003,DT029,0.15,0,0,0.01,0.17,2.567137255,5488,5867,21081,114493,Handheld,2008,NCAA Basketball 09,Sports,,15-30,Standard,Matured(17+),
G8457,DV001,DT031,0.14,0.01,0,0.02,0.17,1.422301023,13901,21554,34678,105982,Console,2010,Bakugan Battle Brawlers: Defenders of the Core,Action,18,15-30,Standard,,
G8458,DV005,DT004,0.15,0.01,0,0,0.17,2.020083432,6356,9279,37870,316596,Mobile,1983,Mr. Do!'s Castle,Action,49,46-60,Free,Matured(17+),
G8459,DV001,DT003,0.15,0.01,0,0,0.17,2.526139391,7912,25967,32666,454442,Console,1982,Death Trap,Action,27,15-30,Budget,Teen,
G8460,DV003,DT002,0,0.01,0,0,0.17,3.187330219,16561,19394,19813,97170,Handheld,1981,Armor Ambush,Action,18,15-30,Standard,Teen,
G8461,DV005,DT016,0,0,0.16,0,0.17,3.032039232,16162,21537,47087,689119,Mobile,1995,Parodius,,21,15-30,Standard,Matured(17+),
G8462,DV002,DT028,0.13,0.02,0,0.01,0.16,1.357059597,3834,23803,51170,166471,PC,2007,Thrillville: Off the Rails,Strategy,23,15-30,Premium,Not Rated,
G8463,DV002,DT033,0.05,0.03,0.06,0.02,0.16,1.607811806,11930,8293,14780,599161,PC,2012,Hyperdimension Neptunia Victory,Role-Playing,19,15-30,Budget,Matured(17+),
G8464,DV004,DT023,0.08,0.06,0,0.02,0.16,2.487750401,1360,18719,47014,481854,,2002,Taz Wanted,,17,15-30,Budget,Everyone,
G8465,DV001,DT036,0,0,0.16,0,0.16,1.181595458,10176,26463,28592,732829,Console,2015,Mobile Suit Gundam: Extreme VS Force,Action,30,15-30,Premium,Teen,
G8466,DV005,DT031,0.13,0,0,0.01,0.16,4.338173288,13844,10297,34215,49544,Mobile,2010,Sid Meier's Pirates!,Strategy,15,15-30,Standard,Teen,
G8467,DV004,DT037,0.13,0,0,0.03,0.16,4.811734058,7658,5430,39811,63842,,2016,MLB 16: The Show,Action,18,15-30,Premium,Teen,
G8468,DV002,DT034,0,0,0.16,0,0.16,2.870484333,18606,22794,53162,628654,PC,2013,Phantasy Star Online 2,Role-Playing,37,31-45,Standard,Matured(17+),
G8469,DV005,DT022,0.08,0.06,0,0.02,0.16,4.671223098,8660,12720,29122,191441,Mobile,2001,Vehicular Combat League presents Motor Mayhem,Racing,25,15-30,Premium,Matured(17+),
G8470,DV001,DT023,0,0,0.16,0,0.16,2.674649366,4453,9702,48929,201211,Console,2002,PoPoLoCrois: Hajimari no Bouken,Role-Playing,,15-30,Standard,Matured(17+),
G8471,DV003,DT022,0.08,0,0,0.02,0.16,2.880602648,17427,14355,44446,544226,Handheld,2001,Star Wars: Super Bombad Racing,Racing,18,15-30,Standard,,
G8472,DV004,DT029,0.16,0,0,0,0.16,3.722172834,10893,8963,19778,606270,,2008,Hamster Heroes,Puzzle,60,46-60,Standard,Matured(17+),
G8473,DV005,DT023,0.12,0.04,0,0,0.16,2.8168454,16749,27471,50061,974650,Mobile,2002,Hot Wheels Velocity X,Racing,28,15-30,Standard,Teen,
G8474,DV002,DT035,0.05,0.04,0.06,0.02,0.16,2.73937811,9088,13447,42654,830739,PC,2014,Ar Nosurge: Ode to an Unborn Star,Role-Playing,27,15-30,Budget,Matured(17+),
G8475,DV002,DT030,0.15,0,0,0.01,0.16,1.470180318,6774,17735,55666,627164,PC,2009,Chaotic: Shadow Warriors,,,15-30,Budget,Matured(17+),
G8476,DV004,DT030,0.14,0.01,0,0.01,0.16,3.56928383,19429,13915,18428,566860,,2009,Leisure Suit Larry: Box Office Bust,Adventure,50,46-60,Standard,Not Rated,
G8477,DV003,DT021,0,0.06,0,0.01,0.16,4.738479527,17463,29108,20512,568204,Handheld,2000,Alien Resurrection,Shooter,15,15-30,Standard,Matured(17+),
G8478,DV001,DT025,0.08,0.06,0,0.02,0.16,2.130072806,14578,15759,34471,445105,Console,2004,World Tour Soccer 2005,Sports,0,15-30,Budget,Everyone,
G8479,DV002,DT027,0.13,0.02,0,0.02,0.16,2.767393613,15478,28508,27691,894050,PC,2006,Dungeon Siege: Throne of Agony,Role-Playing,39,31-45, ,,
